employee_id,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
63955,1,26,,1,0,0,47,0
69334,1,33,3,3,1,1,60,1
4310,1,32,2,5,0,0,56,0
45756,1,41,5,4,1,0,73,0
10377,1,26,4,2,1,0,53,0
35903,1,40,5,4,0,0,58,0
50163,1,31,3,4,0,0,55,0
25255,1,25,3,2,0,0,78,0
21623,1,58,3,15,1,0,60,0
701,1,27,1,4,0,0,53,0
3440,1,29,5,5,1,0,52,0
68280,2,33,4,8,0,0,46,0
69785,1,28,,1,0,0,43,0
69847,1,32,4,2,1,0,59,0
49317,1,36,5,2,1,0,57,0
1159,1,37,3,3,0,0,72,0
19141,1,30,5,7,1,0,51,0
14262,1,43,2,7,0,0,77,0
44397,1,31,3,5,1,0,81,0
32925,2,34,4,4,0,0,86,0
54216,1,45,4,18,1,0,61,0
2732,2,30,3,6,0,0,80,0
70028,3,39,3,6,0,0,84,0
15431,1,34,5,5,1,0,81,0
36487,1,36,2,8,0,0,86,0
68345,1,25,4,3,0,0,80,0
11310,1,28,4,4,0,0,45,0
5366,1,31,2,5,0,0,60,0
73314,1,49,5,7,1,0,73,0
11811,1,39,4,4,1,0,78,1
34277,1,49,3,19,0,0,50,0
48381,1,37,3,9,0,0,67,0
5108,1,38,2,5,1,0,79,0
77379,1,38,4,10,0,0,59,0
3144,1,44,1,9,0,0,54,0
69095,1,30,4,2,1,0,84,0
26952,1,34,2,6,0,0,86,0
36231,2,25,,1,1,0,60,0
34336,2,34,5,7,0,0,61,0
9431,1,35,1,4,0,0,81,0
21346,1,38,2,4,0,0,65,0
49690,1,40,3,7,0,0,68,0
72435,1,52,3,4,1,1,55,0
23578,1,60,2,12,0,0,48,0
41187,6,27,,1,0,0,58,0
354,1,32,2,5,1,0,62,0
58828,1,28,2,2,1,0,52,1
61780,1,28,1,3,0,0,52,0
7340,2,51,5,16,1,0,62,0
41693,1,33,4,5,0,0,49,0
28187,1,31,3,1,0,0,47,0
66834,1,26,2,3,0,0,54,0
60503,1,30,,1,1,0,47,0
8698,1,29,5,2,1,0,60,0
17176,3,31,4,3,0,0,65,0
29130,1,43,2,11,0,0,57,0
31275,1,32,1,6,1,0,47,0
27190,1,33,3,4,0,0,74,1
31822,1,30,1,3,0,0,48,0
34642,1,23,,1,0,0,44,0
38439,1,28,3,4,0,0,68,0
43073,1,43,5,11,1,0,51,0
58428,1,44,4,15,0,0,55,0
64448,1,33,3,2,0,0,84,0
15747,1,31,2,7,0,0,50,0
61038,1,37,1,10,0,0,48,0
8229,2,32,3,6,0,0,79,0
70844,1,37,3,11,0,0,79,0
26756,1,37,3,5,0,0,49,0
49548,1,28,,1,0,0,46,0
7348,2,35,3,9,0,0,56,0
26805,1,36,4,3,1,0,74,1
73742,2,39,3,5,1,0,78,0
58616,1,30,5,5,0,0,56,0
12976,1,26,3,5,0,0,60,0
32563,1,27,3,3,0,0,51,0
52952,1,32,3,3,1,1,78,1
36491,1,42,3,12,0,0,55,0
21474,1,30,,1,0,0,84,0
33441,1,35,5,7,0,0,89,0
26205,1,28,2,2,0,0,79,0
54395,1,27,5,5,1,0,46,0
645,1,38,3,9,0,0,62,0
68530,1,27,3,2,0,0,65,0
48281,1,43,2,3,0,0,59,0
22848,1,34,5,9,0,0,49,0
37822,1,38,3,8,0,0,77,0
41650,1,25,1,2,0,0,57,0
604,1,35,1,6,1,0,77,1
3290,1,29,1,5,0,0,48,0
51109,1,40,1,6,0,0,55,0
4616,1,35,1,4,1,0,83,0
16149,1,34,3,3,0,0,89,1
39486,1,37,1,2,0,0,64,0
52062,1,29,3,2,1,0,84,0
15240,1,39,1,8,0,0,77,0
44620,1,50,3,8,0,0,71,0
36260,1,25,5,2,1,0,47,0
495,1,40,2,10,0,0,49,0
20877,1,30,3,8,1,0,50,1
46802,1,33,2,3,1,0,69,1
57617,1,32,3,3,0,0,70,0
58022,1,39,2,7,0,0,78,0
38042,1,52,4,10,0,0,60,0
14067,1,29,5,4,1,0,72,1
76377,1,48,5,17,1,0,58,0
61192,2,38,1,8,1,0,81,0
40611,1,44,3,10,0,0,49,0
44100,1,42,5,11,1,0,54,1
66950,1,29,4,2,0,0,47,0
396,1,34,4,7,0,0,70,0
74313,1,39,4,8,0,0,47,0
21865,1,38,2,8,0,0,51,0
3116,1,47,3,16,0,0,80,0
3473,1,29,3,3,0,0,66,0
35975,1,36,2,7,0,0,50,0
35722,1,29,1,6,1,0,77,0
47118,1,34,3,7,0,0,55,0
62522,1,28,,1,0,0,47,0
53497,2,27,3,1,0,0,77,0
77337,1,29,1,3,0,0,51,0
31700,1,36,3,4,0,0,81,1
22486,1,29,4,3,0,0,52,0
74603,2,28,,1,1,0,89,0
2367,1,26,3,4,0,0,85,0
31495,3,22,,1,0,0,66,0
61087,3,35,5,3,0,0,86,0
21568,1,49,5,6,0,0,80,0
12721,1,33,5,2,1,0,79,0
47809,1,30,,1,1,0,50,0
63126,1,43,4,3,0,0,59,0
53147,1,44,4,12,0,0,50,0
8926,1,25,4,3,0,0,47,0
35744,1,25,4,3,1,0,64,1
49438,3,53,3,12,0,0,50,0
58990,1,36,3,9,0,0,62,0
8245,2,50,5,13,1,0,69,0
73359,1,31,4,4,1,0,48,0
33382,2,36,1,4,0,0,49,0
63931,1,24,1,2,0,0,48,0
71831,1,32,5,5,1,0,78,0
70222,1,51,1,13,0,0,51,0
34877,1,29,5,3,1,0,87,0
25881,1,29,,1,1,0,55,0
24309,1,32,,1,0,0,63,0
54981,2,42,5,5,1,0,61,1
63754,1,26,5,2,1,0,87,0
45323,3,43,5,2,0,0,70,0
51739,1,31,3,4,0,0,85,0
30028,1,46,1,5,0,0,68,0
47808,1,38,4,6,0,0,46,0
65957,2,33,4,7,0,0,51,0
70386,1,33,5,3,1,0,63,0
53048,1,27,,1,0,0,91,0
27292,1,30,4,5,0,0,91,0
4733,2,28,3,3,0,0,82,0
12469,1,44,5,5,1,0,72,0
21782,2,37,3,3,0,0,61,0
31205,1,37,3,9,0,0,61,0
15463,1,50,3,23,1,0,80,0
43446,1,36,4,5,1,0,78,1
47275,1,28,3,2,0,0,47,0
33152,3,28,5,5,1,0,80,0
76654,1,28,5,5,1,0,57,0
35011,1,27,,1,0,0,47,0
7977,1,30,,1,0,0,63,0
66052,2,43,4,5,1,0,62,0
34124,1,49,3,16,0,0,78,0
77800,1,35,3,10,0,0,49,0
66596,1,26,,1,0,0,51,0
62981,1,33,3,8,0,0,48,0
77405,1,35,5,9,1,0,65,0
22628,1,39,3,10,0,0,81,0
72780,1,34,4,3,1,0,81,0
24725,1,36,5,5,0,0,79,0
71493,2,44,5,7,1,0,78,0
47127,1,29,3,3,0,0,87,0
22514,1,47,5,11,1,0,50,0
33769,1,30,5,3,1,0,77,1
8865,1,40,3,4,0,0,52,0
47490,1,47,3,20,0,0,63,0
28656,2,27,4,4,0,0,48,0
42189,1,46,3,8,0,0,57,0
27247,1,55,5,5,1,0,53,0
59148,1,40,1,10,0,0,48,0
49815,1,40,3,4,0,0,52,0
14961,1,28,3,5,0,0,77,0
64194,1,40,5,11,1,0,73,0
8828,2,32,3,7,1,0,85,0
75820,1,53,3,14,1,0,51,0
64730,1,33,1,4,0,0,50,0
18409,3,28,,1,1,0,78,0
60659,1,45,4,12,0,0,47,0
18637,2,30,3,5,1,0,53,0
29215,1,32,5,8,1,0,51,0
20766,2,32,3,6,0,0,84,0
26801,1,41,3,5,0,0,75,0
35433,1,46,4,16,1,0,74,0
36420,1,28,,1,1,0,72,0
15756,1,39,4,9,0,0,81,0
45663,1,37,3,4,1,0,56,0
28674,1,37,3,7,0,0,70,0
58227,1,36,4,4,1,0,54,0
31260,1,53,4,17,0,0,81,0
72069,1,30,1,3,0,0,77,0
27470,1,27,3,3,0,0,63,0
6751,1,36,3,2,1,0,45,1
9055,1,47,3,17,0,0,55,0
63769,1,41,5,13,1,0,62,0
64022,1,25,3,3,0,0,55,0
25561,1,34,3,8,0,0,78,0
5153,1,33,1,2,0,0,87,0
72086,4,37,3,12,1,0,83,0
54208,1,36,4,4,0,0,51,0
47102,1,40,4,5,1,0,54,0
38355,1,46,4,5,0,0,62,0
73959,1,20,,1,0,0,47,0
66032,2,37,3,3,0,0,82,0
63455,1,35,3,4,0,0,63,0
36293,1,39,5,5,0,0,77,0
44592,1,35,3,7,0,0,86,0
77608,1,36,5,8,1,0,53,0
46849,1,32,5,5,1,0,47,1
59614,1,27,,1,1,0,53,0
34529,1,26,4,2,1,0,78,0
6428,1,32,1,5,0,0,50,0
51366,1,26,5,2,0,0,82,0
61405,1,41,5,7,0,0,75,0
12122,1,29,3,5,0,0,50,0
16458,1,39,5,9,1,0,61,1
986,1,26,,1,0,0,79,0
60410,1,31,3,5,0,0,82,0
63152,2,29,5,5,1,0,58,0
75043,1,31,3,6,0,0,58,0
30185,3,44,1,7,0,0,40,0
45724,1,39,3,9,0,0,78,0
37445,1,51,3,12,0,0,47,0
54561,1,34,5,10,0,0,51,0
62703,6,28,3,3,0,0,71,0
42648,1,30,3,2,0,0,81,0
710,1,28,,1,1,0,86,1
27439,1,28,3,2,0,0,52,0
44281,1,35,4,5,0,0,46,0
74186,1,42,2,7,0,0,45,0
1060,1,57,3,14,0,0,61,0
67881,1,27,1,4,0,0,59,0
26623,3,39,3,10,0,0,73,0
28831,1,36,3,7,0,0,79,0
63028,1,42,3,2,0,0,49,0
56269,1,39,3,5,0,0,51,0
50281,1,52,5,8,0,0,59,0
26129,1,29,3,2,1,0,55,1
56744,2,31,4,7,1,0,67,0
20115,1,52,4,4,0,0,60,0
66872,1,39,4,7,1,0,50,0
10420,1,31,3,2,0,0,58,0
9376,1,36,3,13,0,0,52,0
9644,1,30,3,5,0,0,46,0
6104,1,27,5,4,0,0,68,1
12,1,24,3,2,1,0,77,0
34428,1,41,4,8,1,1,93,1
15349,1,50,3,4,0,0,69,0
64999,3,45,3,16,0,0,51,0
77686,1,45,5,7,0,0,49,0
54502,1,32,4,7,0,0,54,0
44396,2,46,3,13,1,0,75,0
18868,1,30,5,2,1,0,51,0
78191,1,31,1,4,0,0,80,0
50780,3,31,5,7,1,0,60,0
1595,1,28,,1,1,0,49,0
77787,1,40,4,10,0,0,51,0
39039,1,31,2,5,0,0,69,0
73101,1,32,3,4,1,0,54,0
5106,1,33,5,6,1,0,72,0
53700,1,35,1,7,0,0,50,0
9840,1,28,4,2,1,1,49,0
21391,2,32,4,5,0,0,47,0
64374,1,27,4,3,1,0,89,0
32966,1,29,1,6,0,0,82,0
43343,2,30,3,7,1,0,88,0
17808,3,26,3,5,0,0,85,0
23436,1,45,3,3,1,0,81,0
6511,2,29,5,2,0,0,86,1
44418,1,38,2,10,0,0,50,0
11715,2,28,2,2,0,0,83,0
31188,1,31,3,3,1,0,56,0
35961,1,34,4,4,0,0,68,0
11966,3,29,3,4,1,0,81,0
76369,1,42,3,15,1,0,45,0
2292,1,34,1,3,0,0,83,0
25750,1,28,5,2,1,0,59,0
16981,1,38,4,10,0,0,68,0
32181,1,27,,1,1,0,77,0
25096,1,30,1,2,0,0,52,0
57071,1,34,3,3,1,0,83,0
4523,1,38,3,5,0,0,61,0
69759,1,25,,1,0,0,88,0
52817,1,36,4,8,1,0,56,0
46037,1,31,3,3,0,0,79,0
25150,1,44,4,11,0,0,57,0
7120,1,34,4,4,0,0,61,0
28304,1,41,1,3,0,0,77,0
12795,1,56,3,19,1,0,74,0
15389,1,32,3,4,0,0,82,0
52909,1,39,3,10,1,0,59,0
34766,1,27,3,3,0,0,68,0
29986,1,39,4,4,0,0,44,0
24714,1,25,5,2,0,0,48,0
77668,1,36,1,9,0,0,60,0
25470,1,31,5,4,1,0,59,0
23120,1,34,3,6,0,0,48,0
58569,2,20,3,2,0,0,74,0
15898,1,57,5,6,0,0,57,0
37241,1,41,4,3,1,0,50,0
37922,1,59,4,16,0,0,50,0
22783,2,26,1,3,0,0,50,0
53943,2,44,2,16,0,0,55,0
12849,2,35,1,9,0,0,50,0
76749,1,30,4,2,0,0,74,0
24956,2,32,3,6,0,0,48,0
17094,2,38,4,4,1,0,80,0
6704,1,40,3,12,1,0,47,1
34264,1,30,3,5,0,0,54,0
47470,1,31,5,6,1,0,61,0
63258,1,50,3,11,0,0,78,0
28016,1,27,1,3,0,0,84,0
45395,1,36,4,9,0,0,56,0
51879,1,34,1,3,0,0,79,0
72939,1,33,4,6,0,0,60,0
48407,1,39,3,3,0,0,63,0
15375,2,25,3,4,0,0,79,0
44081,1,30,3,4,1,0,67,0
76043,1,32,1,6,0,0,69,0
18119,1,42,3,12,0,0,50,0
16900,1,32,3,4,1,0,49,0
38230,1,29,2,4,0,0,58,0
33936,1,32,1,7,0,0,54,0
45889,1,37,3,6,0,0,81,0
23213,1,40,1,8,0,0,84,0
68096,1,33,5,5,1,0,59,0
27543,1,44,3,15,1,0,61,1
62221,1,49,4,18,0,0,60,0
24894,1,50,3,4,0,0,51,0
14018,1,29,4,3,1,0,59,0
72574,1,38,4,8,0,0,51,0
76325,1,26,3,3,0,0,54,0
70523,2,31,5,9,1,0,59,0
62595,1,30,1,7,0,0,80,0
62469,2,36,4,3,0,0,76,0
33310,2,25,4,2,0,0,87,0
56013,1,28,3,6,0,0,61,0
69540,1,24,,1,0,0,81,1
28657,1,44,1,10,0,0,67,0
36952,1,34,3,6,0,0,79,0
33438,1,30,5,4,1,0,86,0
35797,1,44,4,2,0,0,58,0
22648,1,41,5,6,1,0,60,0
62158,1,58,3,31,0,0,72,0
13211,2,54,3,16,0,0,73,0
49064,1,34,4,9,0,0,59,0
18447,1,25,5,3,1,0,54,0
68518,4,27,5,3,0,0,86,0
62538,1,33,4,8,1,0,71,0
45895,1,28,1,2,0,0,51,0
58668,1,33,3,6,1,0,69,0
60995,1,35,4,7,1,0,65,0
62098,1,30,,1,0,0,63,0
46101,1,27,3,4,0,0,54,0
27372,1,25,4,4,0,0,63,0
34361,1,28,1,3,1,0,60,0
65616,1,60,3,21,0,0,65,0
57560,1,32,3,7,0,0,72,0
40308,1,42,3,12,0,0,61,0
13560,1,29,3,3,1,0,79,0
73271,2,35,3,10,0,0,83,0
44802,1,57,2,29,0,0,78,0
24803,1,38,2,4,1,0,71,0
10727,1,35,2,3,0,0,70,0
76938,1,28,5,4,0,1,91,1
7324,2,27,5,4,1,1,78,0
55461,1,24,,1,0,0,59,0
22781,1,28,,1,1,0,76,0
48965,1,31,5,7,1,0,84,0
8422,1,27,4,4,1,0,62,0
28847,3,36,2,4,0,0,78,1
37770,1,24,,1,0,0,53,0
6629,1,31,3,5,0,0,83,0
21565,2,28,5,6,0,0,50,0
24109,1,26,3,4,0,0,80,0
72720,1,39,2,4,0,0,48,0
46035,1,34,3,11,0,0,75,0
65591,1,34,3,8,0,0,78,0
42661,1,40,4,12,1,0,68,0
69503,2,33,4,7,0,0,82,0
73853,1,42,4,8,1,0,85,1
28442,2,30,4,2,0,0,83,0
5443,2,28,5,7,0,0,63,0
35365,1,26,,1,0,0,47,0
28878,1,34,1,8,0,0,47,0
58930,1,46,2,6,0,0,65,0
31411,1,36,5,8,0,0,58,0
44822,1,23,2,2,0,0,58,0
75077,2,57,3,2,0,0,82,0
55424,1,36,4,3,1,0,68,0
17042,2,26,4,3,0,0,50,0
57220,1,25,,1,0,0,51,0
64872,1,31,1,7,0,0,69,0
10225,1,31,3,7,1,0,61,0
22140,1,32,4,7,0,0,77,0
45557,1,33,4,8,1,0,52,0
39700,1,33,3,5,1,0,50,0
47586,1,35,3,7,0,0,84,0
404,1,36,4,7,1,0,58,0
13038,1,54,3,7,0,1,54,0
47354,2,35,5,9,1,0,49,0
54617,1,44,3,15,0,0,69,0
12230,1,31,3,8,0,0,50,0
76197,1,33,,1,0,0,48,0
19612,1,33,3,4,0,0,51,0
62979,1,31,4,3,1,0,68,0
180,1,27,4,3,1,0,86,0
28422,2,30,5,4,1,0,88,0
57808,1,41,3,12,0,0,88,0
75110,1,33,5,4,1,0,62,0
35207,1,28,5,2,1,0,62,0
41292,2,35,1,7,0,0,81,0
14613,1,43,3,4,0,0,64,0
14584,1,34,3,7,0,0,59,0
3581,2,31,4,9,0,0,52,0
8424,2,44,5,11,1,0,92,1
45253,1,29,4,4,1,0,92,1
24293,1,31,3,8,1,0,57,0
45094,1,35,3,8,0,0,68,0
69466,1,28,,1,0,0,71,0
5639,1,30,1,2,0,0,66,0
36805,1,30,,1,1,0,85,0
55333,2,28,,1,0,0,87,0
34543,1,27,4,2,0,0,60,0
17536,1,45,5,14,0,0,60,0
36340,1,47,5,7,1,0,71,0
24177,1,37,3,10,0,0,75,0
35480,1,25,3,2,0,0,46,0
48067,1,28,5,4,0,0,53,0
38827,2,38,1,2,0,0,48,0
37594,2,46,3,16,0,0,66,0
63292,1,26,,1,0,0,80,1
45571,1,28,5,7,1,0,51,0
33535,1,27,3,4,1,0,48,0
52397,1,22,,1,0,0,58,0
25070,2,37,1,7,1,0,65,0
70914,1,32,3,7,0,0,85,0
44344,1,40,3,5,1,0,50,1
35745,1,39,1,4,1,0,79,0
6759,1,27,4,4,0,0,78,0
63434,2,23,,1,0,0,43,0
35019,1,25,4,2,1,0,58,0
76987,1,36,2,3,0,0,68,0
19329,1,29,3,5,0,0,79,0
21963,1,44,4,10,0,0,70,0
21714,1,41,4,8,0,0,46,0
76470,1,32,5,4,1,0,95,1
51688,1,37,5,7,1,1,65,0
32715,2,27,3,2,0,0,50,0
63965,1,30,1,4,0,0,50,0
67757,1,29,3,2,0,0,59,0
35070,1,24,,1,0,0,61,0
76241,1,36,5,10,1,0,58,0
64419,1,35,3,10,0,0,49,0
19919,1,20,,1,1,0,84,0
45230,1,29,,1,0,0,62,0
8611,1,60,3,31,0,0,82,0
71070,1,34,3,7,0,0,58,0
71200,1,34,3,8,1,0,58,0
22207,1,29,4,7,0,0,87,0
15717,1,24,1,2,1,0,74,0
70680,1,28,,1,1,0,51,1
19066,1,42,4,11,1,0,54,0
28683,1,35,2,7,0,0,61,0
14000,1,35,4,3,1,0,44,0
56788,1,32,3,5,0,0,81,0
55451,1,30,3,5,0,0,85,0
61858,1,37,5,10,1,0,67,0
26814,1,40,1,5,0,0,51,0
74295,1,36,3,6,1,0,67,1
60803,1,45,3,12,0,0,60,0
62273,1,47,3,4,1,0,48,0
24706,2,29,3,2,0,0,81,0
9641,1,29,3,3,1,0,71,0
11330,1,32,5,5,1,0,46,0
47740,1,31,3,6,1,0,44,0
32746,1,32,3,2,0,0,56,0
31629,1,30,3,2,0,0,76,0
8874,2,48,3,21,0,0,58,0
2991,1,45,4,18,1,0,59,0
70013,1,26,3,5,1,0,86,0
36259,1,29,3,2,1,0,47,0
27447,1,39,3,10,0,0,85,0
47082,2,38,1,7,0,0,44,0
24181,1,30,3,5,0,0,60,0
53113,2,30,5,4,1,0,81,0
14594,1,34,1,2,0,0,50,0
20467,1,32,5,7,1,0,45,0
312,1,35,3,9,1,0,45,1
62432,1,45,2,4,0,0,51,0
46217,1,39,3,12,0,0,55,0
30935,1,35,5,7,1,0,79,0
61280,1,30,5,8,0,0,58,0
18317,2,29,5,5,1,0,65,0
49071,1,50,1,14,0,0,52,0
58446,1,38,2,6,0,0,49,0
14715,2,29,5,2,1,0,83,0
44874,1,28,,1,0,0,49,0
59341,2,30,3,2,0,0,86,0
1571,1,57,4,16,1,0,64,0
6284,1,27,5,3,1,0,60,0
26844,1,57,3,28,0,0,51,0
70024,1,49,3,24,0,0,80,0
1570,1,34,3,3,0,0,68,1
7820,1,40,3,5,1,0,49,0
21820,1,30,,1,1,0,80,0
65198,1,34,1,5,0,0,48,0
45312,1,37,5,11,0,1,86,1
49777,1,29,4,2,0,0,48,0
18112,1,35,3,5,0,0,63,0
5974,1,28,3,6,1,0,59,0
51581,1,39,4,5,0,0,68,0
28235,1,35,5,3,0,0,85,0
74181,1,37,5,5,0,0,77,1
7614,2,30,5,5,0,0,86,0
32731,1,33,1,9,0,0,60,0
67931,1,33,1,4,1,0,65,0
58959,1,43,5,6,1,0,60,0
9710,1,29,4,4,0,0,61,0
38194,1,33,1,8,0,0,64,0
77159,1,37,2,7,0,1,81,1
20957,1,36,4,9,1,0,57,0
11700,2,31,3,2,1,0,87,0
4747,3,36,3,7,1,0,80,1
5628,1,36,5,9,0,0,52,0
54513,1,30,5,5,1,0,86,0
70309,2,38,1,8,0,0,50,0
17679,1,45,4,16,0,0,80,0
2639,1,26,4,6,1,0,60,0
76533,1,35,3,5,0,0,89,0
44341,1,31,5,5,1,0,48,0
11411,1,29,3,3,0,0,65,0
37115,1,33,3,5,0,0,57,0
66108,1,46,3,6,0,0,48,0
6405,1,51,5,16,1,0,52,0
15699,1,41,3,11,0,0,46,0
16487,1,55,5,3,1,0,80,0
67427,1,43,4,4,1,0,78,0
19508,1,33,3,8,0,0,71,0
14571,1,32,1,7,0,0,86,0
56332,1,33,5,3,1,0,51,0
75214,2,31,3,6,0,0,74,0
8781,1,29,3,2,0,0,76,0
59192,2,35,1,7,1,0,49,0
30633,1,27,5,4,1,0,48,0
64524,1,35,4,6,0,0,59,0
72314,1,32,3,4,1,0,68,0
49834,1,56,2,17,0,0,49,0
4905,1,35,4,2,1,0,54,0
35945,4,32,2,7,0,0,62,0
3907,1,34,5,2,1,0,65,1
19050,1,27,1,4,0,0,88,0
54886,1,36,5,10,1,0,80,0
68919,1,38,5,4,0,0,93,1
11908,1,33,2,4,1,0,51,0
13939,1,36,3,8,1,0,59,0
42539,1,33,5,6,0,0,80,0
19198,1,32,3,6,1,0,47,1
12297,1,35,4,7,0,0,60,0
18974,2,34,3,4,0,0,66,0
30368,1,32,3,5,0,0,51,0
29790,1,43,3,3,0,0,56,0
63853,1,29,3,2,0,0,52,0
65924,2,36,1,9,0,0,69,0
46197,1,32,2,3,0,0,61,0
18446,2,34,3,9,0,0,67,0
51624,1,31,4,5,0,0,59,0
37234,1,33,2,6,0,0,62,0
20897,1,44,5,8,1,0,49,0
50722,1,29,5,5,0,0,51,0
41194,1,31,5,6,1,0,57,0
17372,1,30,,1,0,0,46,0
6543,1,30,3,8,0,0,69,0
84,1,31,3,4,0,0,76,0
22137,1,39,5,14,1,0,56,0
5487,2,39,4,8,0,0,88,0
12034,1,32,3,7,0,0,83,0
66558,1,50,5,5,1,0,53,0
30140,1,34,3,7,1,0,80,1
68560,1,39,3,5,0,0,54,0
14995,1,54,3,16,0,0,82,0
6475,2,27,2,3,1,0,67,0
72180,1,33,4,8,1,0,59,0
55576,1,46,3,7,0,0,61,0
18720,2,36,4,9,0,0,86,0
11567,1,31,1,4,0,0,48,0
27107,1,48,1,15,0,0,49,0
53874,2,26,4,2,1,0,57,0
68862,1,30,3,2,0,0,47,0
28244,1,29,1,4,0,0,49,0
33291,1,40,4,8,1,0,82,0
44971,1,37,3,4,0,0,47,0
39809,1,39,4,9,1,0,87,0
11214,2,35,3,7,0,0,84,0
69098,1,32,3,5,0,0,53,0
59449,1,30,5,7,1,0,81,0
63896,1,47,5,16,1,0,81,0
51858,1,25,3,2,0,0,80,0
41757,1,40,5,3,0,0,64,0
38668,1,26,,1,0,0,51,0
2481,1,32,4,3,1,0,70,0
7733,1,30,1,2,0,0,53,0
23136,1,46,5,14,0,0,58,0
72338,1,26,5,3,0,0,49,0
29682,1,25,3,2,1,0,61,0
16620,1,28,2,3,0,0,62,0
34392,2,40,3,2,1,1,84,1
10897,1,26,4,3,1,0,47,0
66827,1,36,4,2,0,0,60,0
25558,1,37,4,8,0,0,61,0
46304,1,35,4,6,0,0,74,0
1050,1,30,2,7,0,0,81,0
7654,1,34,3,3,0,0,60,0
7740,2,33,1,4,0,0,86,0
3809,1,26,,1,1,0,81,0
14011,1,32,3,5,0,0,68,0
33004,1,30,5,6,1,0,79,0
13086,1,32,3,4,0,0,65,1
40110,1,37,1,10,0,0,84,0
35067,1,30,3,2,0,0,81,0
37284,1,41,2,5,1,0,58,0
9165,1,35,4,5,0,0,86,0
47776,2,31,3,6,0,0,73,0
15706,1,45,1,15,0,0,75,0
19768,1,32,3,2,0,0,80,0
9852,1,36,1,7,0,0,46,0
14727,1,43,4,7,1,0,53,0
55106,1,30,1,5,1,1,59,0
60464,1,42,1,5,0,0,51,0
33520,1,28,5,4,1,0,52,0
47817,1,26,4,3,0,0,84,0
19049,1,48,2,17,0,0,56,0
51802,1,37,4,5,0,0,78,0
71140,1,34,1,3,0,0,59,0
21975,1,30,5,6,1,0,72,0
36035,3,27,1,4,0,0,47,0
67964,1,36,3,4,1,0,72,1
25767,1,44,5,4,0,0,50,0
68211,1,30,5,4,1,0,57,0
29839,1,54,5,11,1,0,45,1
64081,2,35,3,2,0,0,83,0
71863,1,30,3,6,0,0,64,0
65698,1,29,4,5,0,0,51,0
17408,1,36,4,2,1,0,59,0
7147,1,36,4,10,0,0,72,0
8674,2,42,3,6,1,0,61,0
14767,2,29,5,4,1,0,69,0
72794,2,34,3,3,0,0,46,0
58326,1,35,5,6,0,0,44,0
21213,1,28,,1,1,0,68,0
25635,1,49,5,9,1,0,56,0
30697,1,27,5,4,1,0,59,0
62879,1,37,5,9,1,0,74,0
72585,1,30,3,6,0,0,54,0
4882,1,60,5,13,1,0,50,0
39100,3,32,1,6,0,0,48,0
76419,1,42,4,4,1,0,48,0
59575,1,39,5,2,0,0,47,0
49884,2,28,1,1,0,0,64,0
49318,1,34,4,7,1,0,73,0
61950,1,51,3,19,0,0,43,0
23411,1,40,3,6,0,0,58,0
45967,1,29,5,4,0,0,71,0
74033,1,33,3,8,1,0,57,0
45193,1,44,1,15,0,0,86,0
39147,2,23,,1,0,0,50,0
36155,2,31,1,4,0,0,53,0
52679,1,46,3,19,0,0,59,0
8073,1,36,4,5,1,0,50,0
71,1,36,4,6,0,0,88,0
98,1,53,1,11,0,0,80,0
50741,3,25,5,2,1,0,70,0
72214,1,27,2,3,0,0,53,0
43922,1,37,5,3,1,0,86,0
59686,2,26,3,3,0,0,70,0
59169,1,34,3,2,0,0,70,0
30787,1,26,5,3,1,0,80,1
71475,2,28,4,5,0,0,83,0
45936,1,42,1,2,0,0,51,0
8711,1,26,5,4,0,0,86,1
32140,1,34,4,9,1,0,46,1
19485,1,35,1,4,0,0,85,0
36508,2,28,3,5,0,0,47,0
63123,1,36,5,3,0,0,54,0
12912,1,28,3,4,0,0,45,0
33534,1,27,3,4,1,0,50,0
43337,1,38,2,10,0,0,61,0
16573,1,43,4,4,0,0,66,0
50260,1,38,4,3,1,0,56,0
67503,1,26,4,2,0,0,68,0
53736,1,31,4,8,0,0,71,0
23784,1,29,5,6,0,0,82,0
33778,1,30,3,6,0,0,76,0
62623,1,35,3,6,0,0,72,0
3241,1,42,2,14,0,0,48,0
77885,1,46,1,21,0,0,81,0
60032,1,49,3,15,0,0,52,0
55196,1,28,3,4,0,0,86,0
26472,1,32,3,6,1,0,79,0
17005,1,31,4,6,0,0,46,0
63920,1,48,3,15,1,0,60,0
75311,1,38,3,3,0,0,60,0
44384,1,30,1,3,0,0,80,0
9419,1,37,3,4,0,0,50,0
33307,2,29,3,2,0,0,86,0
33157,1,34,3,4,0,0,66,0
41450,3,31,5,8,1,0,77,0
1234,3,23,,1,0,0,82,1
2484,1,28,4,5,1,0,82,0
865,1,39,5,11,0,0,49,0
19502,1,28,3,2,0,0,51,0
43171,1,38,1,8,0,0,86,0
72732,1,28,4,2,0,0,91,0
12758,2,31,3,3,0,0,79,0
35212,1,29,3,3,0,0,78,0
1930,2,36,3,9,0,0,67,0
8665,1,35,5,3,1,0,59,0
60500,2,32,3,6,0,0,62,0
65621,1,30,5,6,0,1,86,1
74391,2,28,3,5,0,0,52,0
63636,1,36,4,8,1,0,51,1
6583,2,29,4,2,0,0,46,0
67600,1,28,4,2,1,0,78,1
